	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
1558	1558	chondrocyte_differentiation	0.0	False	0		0	0
1559	1559	chondrocyte_differentiation_involved_in_endochondral_bone_morphogenesis	0.0	False	0		0	0
1560	1560	chondrocyte_hypertrophy	0.0	False	0		0	0
1561	1561	chondrocyte_proliferation	0.0	False	0		0	0
1562	1562	chondroitin_4-sulfotransferase_activity	0.0	False	0		0	0
1563	1563	chondroitin_6-sulfotransferase_activity	0.0	False	0		0	0
1564	1564	chondroitin-glucuronate_5-epimerase_activity	0.0	False	0		0	0
1565	1565	chondroitin_sulfate_binding	0.0	False	0		0	0
1566	1566	chondroitin_sulfate_biosynthetic_process	0.0	False	0		0	0
1567	1567	chondroitin_sulfate_catabolic_process	0.0	False	0		0	0
1568	1568	chondroitin_sulfate_metabolic_process	0.0	False	0		0	0
1569	1569	chondroitin_sulfate_proteoglycan_biosynthetic_process	0.0	False	0		0	0
1570	1570	chondroitin_sulfate_proteoglycan_biosynthetic_process,_polysaccharide_chain_biosynthetic_process	0.0	False	0		0	0
1571	1571	chordate_embryonic_development	0.0	False	0		0	0
1572	1572	chorio-allantoic_fusion	0.0	False	0		0	0
1573	1573	choriogonadotropin_hormone_binding	0.0	False	0		0	0
1574	1574	choriogonadotropin_hormone_receptor_activity	0.0	False	0		0	0
1575	1575	chorionic_trophoblast_cell_differentiation	0.0	False	0		0	0
1576	1576	CHRAC	0.0	False	0		0	0
1577	1577	chromaffin_granule	0.0	False	0		0	0
1578	1578	chromaffin_granule_membrane	0.0	False	0		0	0
1579	1579	chromatin	0.0	False	0		0	0
1580	1580	chromatin_assembly	1.0	False	0		0	0
1581	1581	chromatin_assembly_or_disassembly	0.0	False	0		0	0
1582	1582	chromatin_binding	0.0	False	0		0	0
1583	1583	chromatin_DNA_binding	0.0	False	0		0	0
1584	1584	chromatin_insulator_sequence_binding	0.0	False	0		0	0
1585	1585	chromatin_maintenance	0.0	False	0		0	0
1586	1586	chromatin-mediated_maintenance_of_transcription	0.0	False	0		0	0
1587	1587	chromatin_modification	0.0	False	0		0	0
1588	1588	chromatin_organization	0.0	False	0		0	0
1589	1589	chromatin_remodeling	0.0	False	0		0	0
1590	1590	chromatin_silencing	0.0	False	0		0	0
1591	1591	chromatin_silencing_at_rDNA	0.0	False	0		0	0
1592	1592	chromatin_silencing_at_telomere	0.0	False	0		0	0
1593	1593	chromatin_silencing_complex	0.0	False	0		0	0
1594	1594	chromatoid_body	0.0	False	0		0	0
1595	1595	chromium_ion_transmembrane_transporter_activity	0.0	False	0		0	0
1596	1596	chromocenter	0.0	False	0		0	0
1597	1597	chromo_shadow_domain_binding	0.0	False	0		0	0
1598	1598	chromosomal_part	0.0	False	0		0	0
1599	1599	chromosome	0.0	False	0		0	0
1600	1600	chromosome_breakage	0.0	False	0		0	0
1601	1601	chromosome,_centromeric_region	0.0	False	0		0	0
1602	1602	chromosome_condensation	0.0	False	0		0	0
1603	1603	chromosome_organization	0.0	False	0		0	0
1604	1604	chromosome_passenger_complex	0.0	False	0		0	0
1605	1605	chromosome_segregation	0.0	False	0		0	0
1606	1606	chromosome_separation	0.0	False	0		0	0
1607	1607	chromosome,_telomeric_region	0.0	False	0		0	0
1608	1608	chronic_inflammatory_response	0.0	False	0		0	0
1609	1609	chronological_cell_aging	0.0	False	0		0	0
1610	1610	chylomicron	8.0	False	0		0	0
1611	1611	chylomicron_assembly	0.0	False	0		0	0
1612	1612	chylomicron_binding	0.0	False	0		0	0
1613	1613	chylomicron_remnant	0.0	False	0		0	0
1614	1614	chylomicron_remnant_clearance	0.0	False	0		0	0
1615	1615	chylomicron_remodeling	0.0	False	0		0	0
1616	1616	CIA_complex	0.0	False	0		0	0
1617	1617	ciliary_cell_motility	0.0	False	0		0	0
1618	1618	ciliary_neurotrophic_factor_binding	0.0	False	0		0	0
1619	1619	ciliary_neurotrophic_factor-mediated_signaling_pathway	0.0	False	0		0	0
1620	1620	ciliary_neurotrophic_factor_receptor_activity	0.0	False	0		0	0
1621	1621	ciliary_neurotrophic_factor_receptor_binding	0.0	False	0		0	0
1622	1622	ciliary_neurotrophic_factor_receptor_complex	0.0	False	0		0	0
1623	1623	ciliary_or_flagellar_motility	0.0	False	0		0	0
1624	1624	ciliary_receptor_clustering_involved_in_smoothened_signaling_pathway	0.0	False	0		0	0
1625	1625	ciliary_rootlet	0.0	False	0		0	0
1626	1626	ciliary_transition_zone	0.0	False	0		0	0
1627	1627	cilium	0.0	False	0		0	0
1628	1628	cilium_assembly	0.0	False	0		0	0
1629	1629	cilium_axoneme	0.0	False	0		0	0
1630	1630	cilium_axoneme_assembly	0.0	False	0		0	0
1631	1631	cilium_basal_body	0.0	False	0		0	0
1632	1632	cilium_membrane	0.0	False	0		0	0
1633	1633	cilium_morphogenesis	0.0	False	0		0	0
1634	1634	cilium_movement	0.0	False	0		0	0
1635	1635	circadian_regulation_of_gene_expression	0.0	False	0		0	0
1636	1636	circadian_regulation_of_translation	0.0	False	0		0	0
1637	1637	circadian_rhythm	0.0	False	0		0	0
1638	1638	circadian_temperature_homeostasis	0.0	False	0		0	0
1639	1639	cis_assembly_of_pre-catalytic_spliceosome	0.0	False	0		0	0
1640	1640	cis-Golgi_network	0.0	False	0		0	0
1641	1641	citrate-L-glutamate_ligase_activity	0.0	False	0		0	0
1642	1642	citrate_lyase_complex	0.0	False	0		0	0
1643	1643	citrate_metabolic_process	2.0	False	0		0	0
1644	1644	citrate_(Si)-synthase_activity	0.0	False	0		0	0
1645	1645	citrate_transmembrane_transporter_activity	0.0	False	0		0	0
1646	1646	citrulline_biosynthetic_process	0.0	False	0		0	0
1647	1647	citrulline_metabolic_process	0.0	False	0		0	0
1648	1648	Clara_cell_differentiation	0.0	False	0		0	0
1649	1649	clathrin_adaptor_activity	0.0	False	0		0	0
1650	1650	clathrin_binding	0.0	False	0		0	0
1651	1651	clathrin_coat	0.0	False	0		0	0
1652	1652	clathrin_coat_assembly	0.0	False	0		0	0
1653	1653	clathrin-coated_endocytic_vesicle	0.0	False	0		0	0
1654	1654	clathrin-coated_endocytic_vesicle_membrane	0.0	False	0		0	0
1655	1655	clathrin-coated_vesicle	0.0	False	0		0	0
1656	1656	clathrin-coated_vesicle_membrane	0.0	False	0		0	0
1657	1657	clathrin_coat_of_coated_pit	0.0	False	0		0	0
1658	1658	clathrin_coat_of_trans-Golgi_network_vesicle	0.0	False	0		0	0
1659	1659	clathrin_complex	0.0	False	0		0	0
1660	1660	clathrin_heavy_chain_binding	0.0	False	0		0	0
1661	1661	clathrin_light_chain_binding	0.0	False	0		0	0
1662	1662	clathrin-mediated_endocytosis	0.0	False	0		0	0
1663	1663	clathrin-sculpted_acetylcholine_transport_vesicle_membrane	0.0	False	0		0	0
1664	1664	clathrin-sculpted_gamma-aminobutyric_acid_transport_vesicle_membrane	0.0	False	0		0	0
1665	1665	clathrin-sculpted_glutamate_transport_vesicle_membrane	0.0	False	0		0	0
1666	1666	clathrin-sculpted_monoamine_transport_vesicle_membrane	0.0	False	0		0	0
1667	1667	clathrin_vesicle_coat	0.0	False	0		0	0
1668	1668	clearance_of_foreign_intracellular_DNA_by_conversion_of_DNA_cytidine_to_uridine	0.0	False	0		0	0
1669	1669	cleavage_body	0.0	False	0		0	0
1670	1670	cleavage_furrow	0.0	False	0		0	0
1671	1671	cleavage_furrow_formation	0.0	False	0		0	0
1672	1672	cleavage_of_lamin_involved_in_execution_phase_of_apoptosis	0.0	False	0		0	0
1673	1673	climbing_fiber	0.0	False	0		0	0
1674	1674	cloaca_development	0.0	False	0		0	0
1675	1675	cloacal_septation	0.0	False	0		0	0
1676	1676	closure_of_optic_fissure	0.0	False	0		0	0
1677	1677	clustering_of_voltage-gated_potassium_channels	0.0	False	0		0	0
1678	1678	clustering_of_voltage-gated_sodium_channels	0.0	False	0		0	0
1679	1679	CMP-N-acetylneuraminate_monooxygenase_activity	0.0	False	0		0	0
1680	1680	CMP-N-acetylneuraminate_transmembrane_transporter_activity	0.0	False	0		0	0
1681	1681	CMP-N-acetylneuraminate_transport	0.0	False	0		0	0
1682	1682	CNTFR-CLCF1_complex	0.0	False	0		0	0
1683	1683	coated_pit	0.0	False	0		0	0
1684	1684	coated_vesicle	0.0	False	0		0	0
1685	1685	cobalamin_binding	0.0	False	0		0	0
1686	1686	cobalamin_metabolic_process	0.0	False	0		0	0
1687	1687	cobalamin_transport	0.0	False	0		0	0
1688	1688	cobalt_ion_binding	0.0	False	0		0	0
1689	1689	cobalt_ion_transmembrane_transporter_activity	0.0	False	0		0	0
1690	1690	cobalt_ion_transport	0.0	False	0		0	0
1691	1691	cocaine_metabolic_process	0.0	False	0		0	0
1692	1692	cochlea_development	0.0	False	0		0	0
1693	1693	cochlea_morphogenesis	0.0	False	0		0	0
1694	1694	coenzyme_A_biosynthetic_process	0.0	False	0		0	0
1695	1695	coenzyme_A_catabolic_process	0.0	False	0		0	0
1696	1696	coenzyme_A_metabolic_process	0.0	False	0		0	0
1697	1697	coenzyme_A_transmembrane_transport	0.0	False	0		0	0
1698	1698	coenzyme_A_transmembrane_transporter_activity	0.0	False	0		0	0
1699	1699	coenzyme_binding	0.0	False	0		0	0
1700	1700	coenzyme_biosynthetic_process	0.0	False	0		0	0
1701	1701	cofactor_binding	0.0	False	0		0	0
1702	1702	cofactor_metabolic_process	0.0	False	0		0	0
1703	1703	cofactor_transport	0.0	False	0		0	0
1704	1704	cognition	0.0	False	0		0	0
1705	1705	cohesin_complex	0.0	False	0		0	0
1706	1706	collagen	0.0	False	0		0	0
1707	1707	collagen-activated_tyrosine_kinase_receptor_signaling_pathway	0.0	False	0		0	0
1708	1708	collagen_binding	0.0	False	0		0	0
1709	1709	collagen_biosynthetic_process	0.0	False	0		0	0
1710	1710	collagen_catabolic_process	0.0	False	0		0	0
1711	1711	collagen_fibril_organization	0.0	False	0		0	0
1712	1712	collagen_metabolic_process	0.0	False	0		0	0
1713	1713	collagen_type_I	0.0	False	0		0	0
1714	1714	collagen_type_II	0.0	False	0		0	0
1715	1715	collagen_type_III	0.0	False	0		0	0
1716	1716	collagen_type_IV	0.0	False	0		0	0
1717	1717	collagen_type_IX	0.0	False	0		0	0
1718	1718	collagen_type_V	0.0	False	0		0	0
1719	1719	collagen_type_VI	0.0	False	0		0	0
1720	1720	collagen_type_VII	0.0	False	0		0	0
1721	1721	collagen_type_VIII	0.0	False	0		0	0
1722	1722	collagen_type_XI	0.0	False	0		0	0
1723	1723	collagen_type_XII	0.0	False	0		0	0
1724	1724	collagen_type_XIII	0.0	False	0		0	0
1725	1725	collagen_type_XIV	0.0	False	0		0	0
1726	1726	collagen_type_XV	0.0	False	0		0	0
1727	1727	collagen_type_XVI	0.0	False	0		0	0
1728	1728	collagen_V_binding	0.0	False	0		0	0
1729	1729	collateral_sprouting	0.0	False	0		0	0
1730	1730	collateral_sprouting_in_absence_of_injury	0.0	False	0		0	0
1731	1731	collecting_duct_development	0.0	False	0		0	0
1732	1732	columnar/cuboidal_epithelial_cell_development	0.0	False	0		0	0
1733	1733	comma-shaped_body_morphogenesis	0.0	False	0		0	0
1734	1734	commissural_neuron_axon_guidance	0.0	False	0		0	0
1735	1735	commissural_neuron_differentiation_in_spinal_cord	0.0	False	0		0	0
1736	1736	common_myeloid_progenitor_cell_proliferation	0.0	False	0		0	0
1737	1737	common-partner_SMAD_protein_phosphorylation	0.0	False	0		0	0
1738	1738	complement_activation	24.0	True	1	[24]	1	12
1739	1739	complement_activation,_alternative_pathway	0.0	False	0		0	0
1740	1740	complement_activation,_classical_pathway	27.0	False	2	[26  1]	1	0
1741	1741	complement_activation,_lectin_pathway	0.0	False	0		0	0
1742	1742	complement_binding	0.0	False	0		0	0
1743	1743	complement_component_C1_complex	1.0	False	0		0	0
1744	1744	complement_component_C1q_binding	0.0	False	0		0	0
1745	1745	complement_component_C3a_receptor_activity	0.0	False	0		0	0
1746	1746	complement_component_C3b_binding	0.0	False	0		0	0
1747	1747	complement_component_C3b_receptor_activity	0.0	False	0		0	0
1748	1748	complement_component_C4b_binding	0.0	False	0		0	0
1749	1749	complement_component_C4b_receptor_activity	0.0	False	0		0	0
1750	1750	complement_component_C5a_receptor_activity	0.0	False	0		0	0
1751	1751	complement_component_C5a_signaling_pathway	0.0	False	0		0	0
1752	1752	complement_receptor_activity	0.0	False	0		0	0
1753	1753	complement_receptor_mediated_signaling_pathway	0.0	False	0		0	0
1754	1754	condensed_chromosome	0.0	False	0		0	0
1755	1755	condensed_chromosome,_centromeric_region	0.0	False	0		0	0
1756	1756	condensed_chromosome_kinetochore	0.0	False	0		0	0
1757	1757	condensed_chromosome_outer_kinetochore	0.0	False	0		0	0
1758	1758	condensed_nuclear_chromosome	0.0	False	0		0	0
1759	1759	condensed_nuclear_chromosome,_centromeric_region	0.0	False	0		0	0
1760	1760	condensed_nuclear_chromosome_kinetochore	0.0	False	0		0	0
1761	1761	condensed_nuclear_chromosome_outer_kinetochore	0.0	False	0		0	0
1762	1762	condensin_complex	0.0	False	0		0	0
1763	1763	condensin_core_heterodimer	0.0	False	0		0	0
1764	1764	connective_tissue_development	0.0	False	0		0	0
1765	1765	connective_tissue_growth_factor_biosynthetic_process	0.0	False	0		0	0
1766	1766	connective_tissue_replacement_involved_in_inflammatory_response_wound_healing	0.0	False	0		0	0
1767	1767	connexin_binding	0.0	False	0		0	0
1768	1768	connexon_complex	0.0	False	0		0	0
1769	1769	constitutive_protein_ectodomain_proteolysis	0.0	False	0		0	0
1770	1770	contact_inhibition	0.0	False	0		0	0
1771	1771	contractile_fiber	0.0	False	0		0	0
1772	1772	contractile_ring	0.0	False	0		0	0
1773	1773	convergent_extension	0.0	False	0		0	0
1774	1774	convergent_extension_involved_in_gastrulation	0.0	False	0		0	0
1775	1775	COPI-coated_vesicle	0.0	False	0		0	0
1776	1776	COPI-coated_vesicle_budding	0.0	False	0		0	0
1777	1777	COPI_coating_of_Golgi_vesicle	0.0	False	0		0	0
1778	1778	COPII_vesicle_coat	0.0	False	0		0	0
1779	1779	COPII_vesicle_coating	0.0	False	0		0	0
1780	1780	COPI_vesicle_coat	0.0	False	0		0	0
1781	1781	copper_chaperone_activity	0.0	False	0		0	0
1782	1782	copper-dependent_protein_binding	0.0	False	0		0	0
1783	1783	copper-exporting_ATPase_activity	0.0	False	0		0	0
1784	1784	copper_ion_binding	6.0	False	0		0	0
1785	1785	copper_ion_homeostasis	0.0	False	0		0	0
1786	1786	copper_ion_import	0.0	False	0		0	0
1787	1787	copper_ion_transmembrane_transport	0.0	False	0		0	0
1788	1788	copper_ion_transmembrane_transporter_activity	0.0	False	0		0	0
1789	1789	copper_ion_transport	0.0	False	0		0	0
1790	1790	coproporphyrinogen_oxidase_activity	0.0	False	0		0	0
1791	1791	coreceptor_activity	0.0	False	0		0	0
1792	1792	coreceptor_activity_involved_in_Wnt_receptor_signaling_pathway	0.0	False	0		0	0
1793	1793	core_promoter_binding	0.0	False	0		0	0
1794	1794	core_promoter_proximal_region_DNA_binding	0.0	False	0		0	0
1795	1795	core_promoter_proximal_region_sequence-specific_DNA_binding	0.0	False	0		0	0
1796	1796	core_promoter_sequence-specific_DNA_binding	0.0	False	0		0	0
1797	1797	cornea_development_in_camera-type_eye	0.0	False	0		0	0
1798	1798	cornified_envelope	18.0	True	1	[18]	1	11
1799	1799	coronary_artery_morphogenesis	0.0	False	0		0	0
1800	1800	coronary_vein_morphogenesis	0.0	False	0		0	0
1801	1801	corpus_callosum_development	0.0	False	0		0	0
1802	1802	corpus_callosum_morphogenesis	0.0	False	0		0	0
1803	1803	cortical_actin_cytoskeleton	4.0	False	0		0	0
1804	1804	cortical_actin_cytoskeleton_organization	0.0	False	0		0	0
1805	1805	cortical_cytoskeleton	0.0	False	0		0	0
1806	1806	cortical_cytoskeleton_organization	0.0	False	0		0	0
1807	1807	cortical_endoplasmic_reticulum	0.0	False	0		0	0
1808	1808	cortical_granule	0.0	False	0		0	0
1809	1809	cortical_microtubule_cytoskeleton	0.0	False	0		0	0
1810	1810	cortical_microtubule_organization	0.0	False	0		0	0
1811	1811	corticospinal_neuron_axon_guidance	0.0	False	0		0	0
1812	1812	corticospinal_neuron_axon_guidance_through_spinal_cord	0.0	False	0		0	0
1813	1813	corticospinal_tract_morphogenesis	0.0	False	0		0	0
1814	1814	corticotropin_hormone_receptor_binding	0.0	False	0		0	0
1815	1815	corticotropin_hormone_secreting_cell_differentiation	0.0	False	0		0	0
1816	1816	corticotropin-releasing_hormone_binding	0.0	False	0		0	0
1817	1817	cortisol_biosynthetic_process	9.0	False	0		0	0
1818	1818	cortisol_secretion	0.0	False	0		0	0
1819	1819	co-SMAD_binding	0.0	False	0		0	0
1820	1820	costamere	0.0	False	0		0	0
1821	1821	co-translational_protein_modification	0.0	False	0		0	0
1822	1822	cotranslational_protein_targeting_to_membrane	0.0	False	0		0	0
1823	1823	coumarin_7-hydroxylase_activity	0.0	False	0		0	0
1824	1824	coumarin_catabolic_process	0.0	False	0		0	0
1825	1825	coumarin_metabolic_process	23.0	False	18	[3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
1826	1826	CP2_mannose-ethanolamine_phosphotransferase_activity	0.0	False	0		0	0
1827	1827	cranial_nerve_development	0.0	False	0		0	0
1828	1828	cranial_suture_morphogenesis	1.0	False	0		0	0
1829	1829	craniofacial_suture_morphogenesis	0.0	False	0		0	0
1830	1830	CRD-mediated_mRNA_stability_complex	0.0	False	0		0	0
1831	1831	CRD-mediated_mRNA_stabilization	0.0	False	0		0	0
1832	1832	creatine_biosynthetic_process	0.0	False	0		0	0
1833	1833	creatine_metabolic_process	2.0	False	0		0	0
1834	1834	creatinine_metabolic_process	5.0	False	0		0	0
1835	1835	cristae_formation	0.0	False	0		0	0
1836	1836	CRLF-CLCF1_complex	0.0	False	0		0	0
1837	1837	crossover_junction_endodeoxyribonuclease_activity	0.0	False	0		0	0
1838	1838	CTD_phosphatase_activity	0.0	False	0		0	0
1839	1839	C-terminal_protein_deglutamylation	0.0	False	0		0	0
1840	1840	C-terminal_protein_lipidation	0.0	False	0		0	0
1841	1841	C-terminal_protein_methylation	0.0	False	0		0	0
1842	1842	CTP_biosynthetic_process	0.0	False	0		0	0
1843	1843	CTP_synthase_activity	0.0	False	0		0	0
1844	1844	Cul2-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1845	1845	Cul3-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1846	1846	Cul4A-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1847	1847	Cul4B-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1848	1848	Cul4-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1849	1849	Cul5-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1850	1850	cullin_deneddylation	0.0	False	0		0	0
1851	1851	cullin-RING_ubiquitin_ligase_complex	0.0	False	0		0	0
1852	1852	CUT_catabolic_process	0.0	False	0		0	0
1853	1853	cuticle_development	0.0	False	0		0	0
1854	1854	C-X-C_chemokine_receptor_activity	0.0	False	0		0	0
1855	1855	CXCR3_chemokine_receptor_binding	0.0	False	0		0	0
1856	1856	CXCR5_chemokine_receptor_binding	0.0	False	0		0	0
1857	1857	CXCR_chemokine_receptor_binding	0.0	False	0		0	0
1858	1858	cyanate_catabolic_process	21.0	False	14	[4 3 2 2 1 1 1 1 1 1 1 1 1 1]	0	0
1859	1859	cyclic-di-GMP_binding	0.0	False	0		0	0
1860	1860	cyclic-GMP-AMP_binding	0.0	False	0		0	0
1861	1861	cyclic-GMP-AMP_synthase_activity	0.0	False	0		0	0
1862	1862	cyclic_nucleotide_biosynthetic_process	0.0	False	0		0	0
1863	1863	cyclic-nucleotide-mediated_signaling	0.0	False	0		0	0
1864	1864	cyclic_nucleotide_metabolic_process	0.0	False	0		0	0
1865	1865	cyclic-nucleotide_phosphodiesterase_activity	0.0	False	0		0	0
1866	1866	cyclin_binding	0.0	False	0		0	0
1867	1867	cyclin_catabolic_process	0.0	False	0		0	0
1868	1868	cyclin-dependent_protein_kinase_activating_kinase_activity	0.0	False	0		0	0
1869	1869	cyclin-dependent_protein_kinase_activating_kinase_holoenzyme_complex	0.0	False	0		0	0
1870	1870	cyclin-dependent_protein_kinase_holoenzyme_complex	0.0	False	0		0	0
1871	1871	cyclin-dependent_protein_serine/threonine_kinase_activity	0.0	False	0		0	0
1872	1872	cyclin-dependent_protein_serine/threonine_kinase_inhibitor_activity	0.0	False	0		0	0
1873	1873	cyclin-dependent_protein_serine/threonine_kinase_regulator_activity	0.0	False	0		0	0
1874	1874	cyclin_K-CDK12_complex	0.0	False	0		0	0
1875	1875	cyclin_K-CDK13_complex	0.0	False	0		0	0
1876	1876	cyclooxygenase_pathway	0.0	False	0		0	0
1877	1877	cyclosporin_A_binding	0.0	False	0		0	0
1878	1878	cystathionine_beta-synthase_activity	0.0	False	0		0	0
1879	1879	cystathionine_gamma-lyase_activity	0.0	False	0		0	0
1880	1880	cysteine_biosynthetic_process	0.0	False	0		0	0
1881	1881	cysteine_desulfurase_activity	0.0	False	0		0	0
1882	1882	cysteine_dioxygenase_activity	0.0	False	0		0	0
1883	1883	cysteine_metabolic_process	0.0	False	0		0	0
1884	1884	cysteine-tRNA_ligase_activity	0.0	False	0		0	0
1885	1885	cysteine-type_endopeptidase_activator_activity_involved_in_apoptotic_process	0.0	False	0		0	0
1886	1886	cysteine-type_endopeptidase_activity	2.0	False	0		0	0
1887	1887	cysteine-type_endopeptidase_inhibitor_activity	0.0	False	0		0	0
1888	1888	cysteine-type_endopeptidase_inhibitor_activity_involved_in_apoptotic_process	0.0	False	0		0	0
1889	1889	cysteine-type_endopeptidase_regulator_activity_involved_in_apoptotic_process	0.0	False	0		0	0
1890	1890	cysteine-type_peptidase_activity	0.0	False	0		0	0
1891	1891	cysteinyl-tRNA_aminoacylation	0.0	False	0		0	0
1892	1892	cystine:glutamate_antiporter_activity	0.0	False	0		0	0
1893	1893	cytidine_deaminase_activity	5.0	False	0		0	0
1894	1894	cytidine_deamination	9.0	False	0		0	0
1895	1895	cytidine_to_uridine_editing	0.0	False	0		0	0
1896	1896	cytidylate_kinase_activity	0.0	False	0		0	0
1897	1897	cytochrome-b5_reductase_activity,_acting_on_NAD(P)H	0.0	False	0		0	0
1898	1898	cytochrome_complex_assembly	0.0	False	0		0	0
1899	1899	cytochrome-c_oxidase_activity	0.0	False	0		0	0
1900	1900	cytokine_activity	4.0	False	0		0	0
1901	1901	cytokine_binding	0.0	False	0		0	0
1902	1902	cytokine_biosynthetic_process	0.0	False	0		0	0
1903	1903	cytokine-mediated_signaling_pathway	0.0	False	0		0	0
1904	1904	cytokine_metabolic_process	0.0	False	0		0	0
1905	1905	cytokine_production	0.0	False	0		0	0
1906	1906	cytokine_production_involved_in_immune_response	0.0	False	0		0	0
1907	1907	cytokine_receptor_activity	0.0	False	0		0	0
1908	1908	cytokine_receptor_binding	0.0	False	0		0	0
1909	1909	cytokine_secretion	0.0	False	0		0	0
1910	1910	cytokinesis	0.0	False	0		0	0
1911	1911	cytokinesis,_actomyosin_contractile_ring_assembly	0.0	False	0		0	0
1912	1912	cytokinesis_after_mitosis	0.0	False	0		0	0
1913	1913	cytokinesis,_completion_of_separation	0.0	False	0		0	0
1914	1914	cytokinesis,_initiation_of_separation	0.0	False	0		0	0
1915	1915	cytokinetic_cell_separation	0.0	False	0		0	0
1916	1916	cytolysis	0.0	False	0		0	0
1917	1917	cytolytic_granule	0.0	False	0		0	0
1918	1918	cytoplasm	0.0	False	0		0	0
1919	1919	cytoplasmic_actin-based_contraction_involved_in_cell_motility	0.0	False	0		0	0
1920	1920	cytoplasmic_chromatin	0.0	False	0		0	0
1921	1921	cytoplasmic_cyclin-dependent_protein_kinase_holoenzyme_complex	0.0	False	0		0	0
1922	1922	cytoplasmic_dynein_complex	0.0	False	0		0	0
1923	1923	cytoplasmic_exosome_(RNase_complex)	0.0	False	0		0	0
1924	1924	cytoplasmic_membrane-bounded_vesicle	0.0	False	0		0	0
1925	1925	cytoplasmic_microtubule	0.0	False	0		0	0
1926	1926	cytoplasmic_microtubule_organization	0.0	False	0		0	0
1927	1927	cytoplasmic_mRNA_processing_body	6.0	False	0		0	0
1928	1928	cytoplasmic_mRNA_processing_body_assembly	0.0	False	0		0	0
1929	1929	cytoplasmic_part	0.0	False	0		0	0
1930	1930	cytoplasmic_pattern_recognition_receptor_signaling_pathway_in_response_to_virus	0.0	False	0		0	0
1931	1931	cytoplasmic_sequestering_of_CFTR_protein	0.0	False	0		0	0
1932	1932	cytoplasmic_sequestering_of_NF-kappaB	0.0	False	0		0	0
1933	1933	cytoplasmic_sequestering_of_protein	0.0	False	0		0	0
1934	1934	cytoplasmic_sequestering_of_transcription_factor	0.0	False	0		0	0
1935	1935	cytoplasmic_stress_granule	0.0	False	0		0	0
1936	1936	cytoplasmic_transport	0.0	False	0		0	0
1937	1937	cytoplasmic_ubiquitin_ligase_complex	0.0	False	0		0	0
1938	1938	cytoplasmic_vesicle	0.0	False	0		0	0
1939	1939	cytoplasmic_vesicle_membrane	0.0	False	0		0	0
1940	1940	cytoplasmic_vesicle_part	0.0	False	0		0	0
1941	1941	cytosine_C-5_DNA_demethylase_activity	0.0	False	0		0	0
1942	1942	cytosine_metabolic_process	0.0	False	0		0	0
1943	1943	cytoskeletal_adaptor_activity	0.0	False	0		0	0
1944	1944	cytoskeletal_anchoring_at_nuclear_membrane	0.0	False	0		0	0
1945	1945	cytoskeletal_anchoring_at_plasma_membrane	0.0	False	0		0	0
1946	1946	cytoskeletal_matrix_organization_at_active_zone	0.0	False	0		0	0
1947	1947	cytoskeletal_protein_binding	0.0	False	0		0	0
1948	1948	cytoskeletal_regulatory_protein_binding	0.0	False	0		0	0
1949	1949	cytoskeleton	0.0	False	0		0	0
1950	1950	cytoskeleton-dependent_intracellular_transport	0.0	False	0		0	0
1951	1951	cytoskeleton_organization	10.0	True	1	[10]	1	6
1952	1952	cytosol	0.0	False	0		0	0
1953	1953	cytosolic_aryl_hydrocarbon_receptor_complex	0.0	False	0		0	0
1954	1954	cytosolic_calcium_ion_homeostasis	0.0	False	0		0	0
1955	1955	cytosolic_calcium_ion_transport	0.0	False	0		0	0
1956	1956	cytosolic_large_ribosomal_subunit	0.0	False	0		0	0
1957	1957	cytosolic_part	0.0	False	0		0	0
1958	1958	cytosolic_proteasome_complex	0.0	False	0		0	0
1959	1959	cytosolic_ribosome	0.0	False	0		0	0
1960	1960	cytosolic_small_ribosomal_subunit	0.0	False	0		0	0
1961	1961	cytosol_to_ER_transport	0.0	False	0		0	0
1962	1962	C_zone	0.0	False	0		0	0
1963	1963	D1_dopamine_receptor_binding	0.0	False	0		0	0
1964	1964	D5_dopamine_receptor_binding	0.0	False	0		0	0
1965	1965	dADP_biosynthetic_process	0.0	False	0		0	0
1966	1966	dADP_catabolic_process	0.0	False	0		0	0
1967	1967	D-alanine_catabolic_process	0.0	False	0		0	0
1968	1968	damaged_DNA_binding	0.0	False	0		0	0
1969	1969	D-amino_acid_catabolic_process	0.0	False	0		0	0
1970	1970	D-amino-acid_oxidase_activity	0.0	False	0		0	0
1971	1971	D-aspartate_import	0.0	False	0		0	0
1972	1972	D-aspartate_oxidase_activity	0.0	False	0		0	0
1973	1973	daunorubicin_metabolic_process	21.0	True	1	[21]	1	3
1974	1974	DBD_domain_binding	0.0	False	0		0	0
1975	1975	DBIRD_complex	0.0	False	0		0	0
1976	1976	dCMP_deaminase_activity	0.0	False	0		0	0
1977	1977	deacetylase_activity	0.0	False	0		0	0
1978	1978	deadenylation-dependent_decapping_of_nuclear-transcribed_mRNA	0.0	False	0		0	0
