	id	key	label	domain	nes	num_domains
1485	1485	ANKRD36C	ANKRD36C	0	-0.0	0.0
1486	1486	TAF7	TAF7	0	-0.0	0.0
1487	1487	CD164	CD164	0	-0.0	0.0
1488	1488	ANKRD39	ANKRD39	0	-0.0	0.0
1489	1489	LUC7L3	LUC7L3	0	-0.0	0.0
1490	1490	SWAP70	SWAP70	0	-0.0	0.0
1491	1491	ANKRD44	ANKRD44	0	-0.0	0.0
1492	1492	RPS14	RPS14	0	-0.0	0.0
1493	1493	PGAP1	PGAP1	0	0.3788755502963884	0.0
1494	1494	CD74	CD74	0	-0.0	0.0
1495	1495	SP4	SP4	1	9.995708601307188	8.0
1496	1496	ANKRD45	ANKRD45	0	0.06919950104201111	0.0
1497	1497	RPL13A	RPL13A	0	-0.0	0.0
1498	1498	ANKRD49	ANKRD49	11	3.5917884669157667	2.0
1499	1499	SPRR2A	SPRR2A	11	7.666681471801292	2.0
1500	1500	S100P	S100P	0	3.065008190983393	0.0
1501	1501	MYNN	MYNN	0	2.5192799931844174	0.0
1502	1502	MMP25	MMP25	0	-0.0	0.0
1503	1503	MRE11A	MRE11A	0	0.13543311991666288	0.0
1504	1504	ANKRD54	ANKRD54	0	-0.0	0.0
1505	1505	EIF3L	EIF3L	0	-0.0	0.0
1506	1506	ANKRD7	ANKRD7	0	-0.0	0.0
1507	1507	DUSP12	DUSP12	0	-0.0	0.0
1508	1508	NAA38	NAA38	0	1.2103536272584177	0.0
1509	1509	GRM8	GRM8	0	0.8774613972508334	0.0
1510	1510	ANKS1A	ANKS1A	0	-0.0	0.0
1511	1511	TCP11	TCP11	0	0.0065820448520931794	0.0
1512	1512	TAF11	TAF11	0	-0.0	0.0
1513	1513	SYT11	SYT11	0	-0.0	0.0
1514	1514	ANKS1B	ANKS1B	0	-0.0	0.0
1515	1515	ANKZF1	ANKZF1	0	0.06919950103910198	0.0
1516	1516	HSD17B4	HSD17B4	0	-0.0	0.0
1517	1517	ANLN	ANLN	0	-0.0	0.0
1518	1518	AOAH	AOAH	0	-0.0	0.0
1519	1519	ANO1	ANO1	0	-0.0	0.0
1520	1520	FADD	FADD	0	-0.0	0.0
1521	1521	ANO1-AS2	ANO1-AS2	0	-0.0	0.0
1522	1522	ANO10	ANO10	0	0.5433350940213489	0.0
1523	1523	EIF3G	EIF3G	0	0.6748330878913759	0.0
1524	1524	CAMK1	CAMK1	0	0.27535568812255523	0.0
1525	1525	SNRK	SNRK	0	0.5055315899179444	0.0
1526	1526	SNRK-AS1	SNRK-AS1	0	0.7019625983840997	0.0
1527	1527	ANO2	ANO2	0	-0.0	0.0
1528	1528	VWF	VWF	0	-0.0	0.0
1529	1529	ANO3	ANO3	0	-0.0	0.0
1530	1530	MUC15	MUC15	0	-0.0	0.0
1531	1531	S100A8	S100A8	0	-0.0	0.0
1532	1532	ISOC1	ISOC1	7	5.979396716284961	2.0
1533	1533	DPF3	DPF3	0	0.7424123253257129	0.0
1534	1534	ANO4	ANO4	0	0.2124571867940814	0.0
1535	1535	SLC5A8	SLC5A8	0	0.07412784987703354	0.0
1536	1536	GAS2L3	GAS2L3	0	0.23671504650829822	0.0
1537	1537	ITGAM	ITGAM	0	-0.0	0.0
1538	1538	MLLT11	MLLT11	0	0.23671504650829822	0.0
1539	1539	ANO5	ANO5	0	2.005303741548023	0.0
1540	1540	SLC17A6	SLC17A6	0	1.8309738969404479	0.0
1541	1541	ANO6	ANO6	0	0.06457176408362868	0.0
1542	1542	ANO7	ANO7	0	-0.0	0.0
1543	1543	HDLBP	HDLBP	0	0.007530696995035034	0.0
1544	1544	ANO8	ANO8	0	0.29657979955497715	0.0
1545	1545	GTPBP3	GTPBP3	0	-0.0	0.0
1546	1546	ANO9	ANO9	0	3.476989686343219	0.0
1547	1547	PTDSS2	PTDSS2	0	8.445110785631812	0.0
1548	1548	SIGIRR	SIGIRR	0	7.027572946518751	0.0
1549	1549	MRPL44	MRPL44	0	-0.0	0.0
1550	1550	ANP32A	ANP32A	0	-0.0	0.0
1551	1551	ANP32E	ANP32E	0	-0.0	0.0
1552	1552	APH1A	APH1A	0	-0.0	0.0
1553	1553	CA14	CA14	0	-0.0	0.0
1554	1554	BMP2K	BMP2K	0	-0.0	0.0
1555	1555	ANPEP	ANPEP	0	-0.0	0.0
1556	1556	ANTXR1	ANTXR1	0	0.2838016893593855	0.0
1557	1557	IFT122	IFT122	0	-0.0	0.0
1558	1558	NAT2	NAT2	0	-0.0	0.0
1559	1559	CSPG4	CSPG4	0	-0.0	0.0
1560	1560	GKN1	GKN1	0	-0.0	0.0
1561	1561	ANTXR2	ANTXR2	0	3.8740755147366173	0.0
1562	1562	ANXA1	ANXA1	0	0.5463207557616	0.0
1563	1563	ANXA11	ANXA11	0	-0.0	0.0
1564	1564	MPP6	MPP6	0	-0.0	0.0
1565	1565	ANXA13	ANXA13	0	0.7217521571232527	0.0
1566	1566	ANXA2	ANXA2	0	-0.0	0.0
1567	1567	ANXA3	ANXA3	0	-0.0	0.0
1568	1568	TOP2A	TOP2A	0	0.741682455382103	0.0
1569	1569	CLCN7	CLCN7	0	-0.0	0.0
1570	1570	FRAS1	FRAS1	0	-0.0	0.0
1571	1571	EIF2S1	EIF2S1	0	0.48890156524101847	0.0
1572	1572	RBM15B	RBM15B	1	8.502642907545665	8.0
1573	1573	DAB2	DAB2	0	0.6897637813889241	0.0
1574	1574	ANXA5	ANXA5	0	-0.0	0.0
1575	1575	OR51B6	OR51B6	0	-0.0	0.0
1576	1576	QRFPR	QRFPR	0	-0.0	0.0
1577	1577	FBXO27	FBXO27	0	-0.0	0.0
1578	1578	ANXA6	ANXA6	0	-0.0	0.0
1579	1579	EEF1D	EEF1D	0	-0.0	0.0
1580	1580	ANXA7	ANXA7	0	1.3324727552061564	0.0
1581	1581	MSS51	MSS51	0	0.6951935429610043	0.0
1582	1582	PPP3CB	PPP3CB	0	0.7017056770211416	0.0
1583	1583	USP54	USP54	0	0.9297308407542465	0.0
1584	1584	NPW	NPW	0	2.4527704755209307	0.0
1585	1585	RNF139	RNF139	0	1.189130750611604	0.0
1586	1586	DNAJC9-AS1	DNAJC9-AS1	0	0.7825444884281485	0.0
1587	1587	MRPS16	MRPS16	0	1.2101188994394247	0.0
1588	1588	ECD	ECD	0	0.3551073818355075	0.0
1589	1589	DSC3	DSC3	0	0.8271905388586875	0.0
1590	1590	P4HA1	P4HA1	0	0.883777990941497	0.0
1591	1591	STYXL1	STYXL1	0	4.407904002811441	0.0
1592	1592	ANXA9	ANXA9	0	-0.0	0.0
1593	1593	FAM63A	FAM63A	0	-0.0	0.0
1594	1594	PPCDC	PPCDC	0	-0.0	0.0
1595	1595	UGT2A1	UGT2A1	0	-0.0	0.0
1596	1596	AOX1	AOX1	0	-0.0	0.0
1597	1597	TBKBP1	TBKBP1	0	-0.0	0.0
1598	1598	SGOL2	SGOL2	0	-0.0	0.0
1599	1599	AP1AR	AP1AR	13	2.5691619535299566	1.0
1600	1600	TIFA	TIFA	13	1.7979576360873024	1.0
1601	1601	ITPR1	ITPR1	13	3.1945589527012266	1.0
1602	1602	AP1B1	AP1B1	0	-0.0	0.0
1603	1603	GAS2L1	GAS2L1	0	-0.0	0.0
1604	1604	AP1G1	AP1G1	0	-0.0	0.0
1605	1605	AP1M1	AP1M1	0	-0.0	0.0
1606	1606	FAM32A	FAM32A	0	-0.0	0.0
1607	1607	NEDD8	NEDD8	0	-0.0	0.0
1608	1608	AP1M2	AP1M2	0	1.3591401759695954	0.0
1609	1609	CD82	CD82	0	1.7614236891908235	0.0
1610	1610	OR4B1	OR4B1	0	-0.0	0.0
1611	1611	CDKN2D	CDKN2D	0	1.0948364782811835	0.0
1612	1612	RAD21	RAD21	0	0.34202206685090064	0.0
1613	1613	AP1S1	AP1S1	0	-0.0	0.0
1614	1614	VGF	VGF	0	-0.0	0.0
1615	1615	AP1S3	AP1S3	0	-0.0	0.0
1616	1616	WDFY1	WDFY1	0	6.120336508071546	0.0
1617	1617	AP2A1	AP2A1	0	0.29236626920907066	0.0
1618	1618	FUZ	FUZ	0	-0.0	0.0
1619	1619	HGS	HGS	0	-0.0	0.0
1620	1620	APOL2	APOL2	0	-0.0	0.0
1621	1621	GAA	GAA	0	-0.0	0.0
1622	1622	ZRSR1	ZRSR1	7	3.47969949893746	2.0
1623	1623	AP2A2	AP2A2	0	0.12022436865864089	0.0
1624	1624	MUC6	MUC6	0	-0.0	0.0
1625	1625	AP2B1	AP2B1	0	-0.0	0.0
1626	1626	RASL10B	RASL10B	0	0.43447382241332577	0.0
1627	1627	CHKA	CHKA	0	-0.0	0.0
1628	1628	PEX12	PEX12	0	-0.0	0.0
1629	1629	SRD5A3	SRD5A3	0	-0.0	0.0
1630	1630	AP2M1	AP2M1	7	11.89800762027572	2.0
1631	1631	DVL3	DVL3	7	13.692182918915258	2.0
1632	1632	TBC1D8	TBC1D8	7	12.03355479200176	2.0
1633	1633	AP2S1	AP2S1	0	-0.0	0.0
1634	1634	ARHGAP35	ARHGAP35	0	-0.0	0.0
1635	1635	AP3B1	AP3B1	0	-0.0	0.0
1636	1636	AP3B2	AP3B2	0	-0.0	0.0
1637	1637	TEKT1	TEKT1	0	-0.0	0.0
1638	1638	AP3D1	AP3D1	0	-0.0	0.0
1639	1639	DOT1L	DOT1L	0	0.10205169032954264	0.0
1640	1640	DSCR4	DSCR4	0	-0.0	0.0
1641	1641	EEFSEC	EEFSEC	0	2.1921382065233694	0.0
1642	1642	AP3M2	AP3M2	0	-0.0	0.0
1643	1643	PLAT	PLAT	0	-0.0	0.0
1644	1644	AP3S1	AP3S1	0	0.66081890657753	0.0
1645	1645	AP3S2	AP3S2	0	-0.0	0.0
1646	1646	C15orf38-AP3S2	C15orf38-AP3S2	0	-0.0	0.0
1647	1647	AP4B1	AP4B1	0	-0.0	0.0
1648	1648	AP4B1-AS1	AP4B1-AS1	0	-0.0	0.0
1649	1649	DCLRE1B	DCLRE1B	0	-0.0	0.0
1650	1650	PTPN22	PTPN22	0	-0.0	0.0
1651	1651	AP4M1	AP4M1	0	-0.0	0.0
1652	1652	TAF6	TAF6	0	-0.0	0.0
1653	1653	SEPT7	SEPT7	0	-0.0	0.0
1654	1654	COPS6	COPS6	0	-0.0	0.0
1655	1655	MCM7	MCM7	0	0.29793701546798845	0.0
1656	1656	ZNF44	ZNF44	0	0.5515612970432451	0.0
1657	1657	ZNF3	ZNF3	0	-0.0	0.0
1658	1658	AP4S1	AP4S1	0	-0.0	0.0
1659	1659	STRN3	STRN3	0	-0.0	0.0
1660	1660	AP5B1	AP5B1	0	-0.0	0.0
1661	1661	OVOL1	OVOL1	0	-0.0	0.0
1662	1662	AP5M1	AP5M1	0	0.07686047549434005	0.0
1663	1663	GIMAP6	GIMAP6	0	-0.0	0.0
1664	1664	EXOC5	EXOC5	0	0.3633390057402371	0.0
1665	1665	COL23A1	COL23A1	0	3.9376303530609533	0.0
1666	1666	AP5S1	AP5S1	0	0.15634967676098638	0.0
1667	1667	MAVS	MAVS	0	0.22410146102990944	0.0
1668	1668	AP5Z1	AP5Z1	0	0.1836910917265751	0.0
1669	1669	F7	F7	0	-0.0	0.0
1670	1670	TNFRSF19	TNFRSF19	0	-0.0	0.0
1671	1671	NRXN1	NRXN1	0	0.5849396016753582	0.0
1672	1672	FOXK1	FOXK1	0	0.6196562591409994	0.0
1673	1673	APAF1	APAF1	0	0.4514546964216461	0.0
1674	1674	KRT85	KRT85	0	0.3668688503214393	0.0
1675	1675	TAAR8	TAAR8	0	0.6504820174999368	0.0
1676	1676	IKBIP	IKBIP	0	0.07651348182842495	0.0
1677	1677	ERC1	ERC1	0	-0.0	0.0
1678	1678	APBA1	APBA1	0	0.5740837353698239	0.0
1679	1679	PDCL3	PDCL3	0	0.6748330878913759	0.0
1680	1680	APBA2	APBA2	0	-0.0	0.0
1681	1681	APBA3	APBA3	0	2.8866232731701484	0.0
1682	1682	CHAC2	CHAC2	0	2.259978643798452	0.0
1683	1683	OLFM1	OLFM1	0	1.5258087565446343	0.0
1684	1684	TJP3	TJP3	0	2.475131496980825	0.0
1685	1685	CDKN2AIP	CDKN2AIP	0	-0.0	0.0
1686	1686	MESDC2	MESDC2	0	-0.0	0.0
1687	1687	APBB1	APBB1	0	-0.0	0.0
1688	1688	HPX	HPX	0	-0.0	0.0
1689	1689	APBB1IP	APBB1IP	0	3.2591387411963217	0.0
1690	1690	GAD2	GAD2	0	3.2937369740245956	0.0
1691	1691	TWIST1	TWIST1	0	0.5483886502928537	0.0
1692	1692	APBB2	APBB2	0	1.539748115320137	0.0
1693	1693	NPY1R	NPY1R	0	1.2766429333471463	0.0
1694	1694	KIF2A	KIF2A	0	-0.0	0.0
1695	1695	APC	APC	0	-0.0	0.0
1696	1696	SRP19	SRP19	7	5.713956459665183	2.0
1697	1697	APC2	APC2	0	4.190401028202432	0.0
1698	1698	APCDD1	APCDD1	0	0.2554443400376401	0.0
1699	1699	NAPG	NAPG	0	0.7269922654842891	0.0
1700	1700	APCS	APCS	0	-0.0	0.0
1701	1701	OR4C16	OR4C16	0	-0.0	0.0
1702	1702	APEH	APEH	0	-0.0	0.0
1703	1703	MST1	MST1	0	-0.0	0.0
1704	1704	BSN	BSN	0	-0.0	0.0
1705	1705	APEX1	APEX1	0	-0.0	0.0
1706	1706	HAUS3	HAUS3	0	-0.0	0.0
1707	1707	STK11IP	STK11IP	0	-0.0	0.0
1708	1708	APH1B	APH1B	0	-0.0	0.0
1709	1709	CA12	CA12	0	-0.0	0.0
1710	1710	RAB8B	RAB8B	0	-0.0	0.0
1711	1711	API5	API5	0	-0.0	0.0
1712	1712	APIP	APIP	0	-0.0	0.0
1713	1713	PDHX	PDHX	0	-0.0	0.0
1714	1714	COPE	COPE	0	-0.0	0.0
1715	1715	SHANK2	SHANK2	0	2.370180130047207	0.0
1716	1716	CCDC101	CCDC101	0	-0.0	0.0
1717	1717	APITD1	APITD1	0	-0.0	0.0
1718	1718	APITD1-CORT	APITD1-CORT	0	0.3352864237415165	0.0
1719	1719	CORT	CORT	0	0.30476281990057774	0.0
1720	1720	DFFA	DFFA	0	0.36177096665569985	0.0
1721	1721	CTH	CTH	0	-0.0	0.0
1722	1722	PGD	PGD	0	1.293117548924638	0.0
1723	1723	RNASEH2C	RNASEH2C	0	1.0526293006357703	0.0
1724	1724	EPHB3	EPHB3	0	0.6935661013663427	0.0
1725	1725	APLF	APLF	0	-0.0	0.0
1726	1726	C19orf60	C19orf60	0	-0.0	0.0
1727	1727	APLNR	APLNR	0	0.64204602409407	0.0
1728	1728	TNKS1BP1	TNKS1BP1	0	0.703675859136593	0.0
1729	1729	TRIP11	TRIP11	0	-0.0	0.0
1730	1730	APLP2	APLP2	0	-0.0	0.0
1731	1731	APOA1	APOA1	2	3.2676594725683135	2.0
1732	1732	SIK3	SIK3	0	0.18343514264590632	0.0
1733	1733	APOC3	APOC3	2	4.498218048561085	2.0
1734	1734	APOA1BP	APOA1BP	0	-0.0	0.0
1735	1735	RANBP1	RANBP1	0	-0.0	0.0
1736	1736	TUBB8	TUBB8	0	-0.0	0.0
1737	1737	APOA2	APOA2	0	-0.0	0.0
1738	1738	TOMM40L	TOMM40L	0	0.716685923650992	0.0
1739	1739	APOA4	APOA4	2	4.287011095594768	2.0
1740	1740	APOA5	APOA5	2	4.713755980065536	2.0
1741	1741	ZNF259	ZNF259	2	2.7200209874654706	2.0
1742	1742	RNF114	RNF114	2	3.494389530210819	2.0
1743	1743	APOB	APOB	0	-0.0	0.0
1744	1744	APOBEC1	APOBEC1	0	5.319422974845117	0.0
1745	1745	PRKAR2B	PRKAR2B	0	3.5576133065087947	0.0
1746	1746	MED22	MED22	0	5.244777358136847	0.0
1747	1747	APOBEC2	APOBEC2	0	-0.0	0.0
1748	1748	HNRNPH1	HNRNPH1	0	-0.0	0.0
1749	1749	TSPO2	TSPO2	0	-0.0	0.0
1750	1750	PLA2G4A	PLA2G4A	0	-0.0	0.0
1751	1751	APOBEC3A	APOBEC3A	0	0.37022949670591876	0.0
1752	1752	APOBEC3B	APOBEC3B	9	4.504008457012313	1.0
1753	1753	APOBEC3C	APOBEC3C	9	9.299583822975283	5.0
1754	1754	KIF27	KIF27	9	2.3085079747795434	1.0
1755	1755	APOBEC3D	APOBEC3D	9	9.15831147877757	5.0
1756	1756	APOBEC3F	APOBEC3F	9	8.366248881993721	5.0
1757	1757	APOBEC3G	APOBEC3G	9	6.462345115348499	5.0
1758	1758	RWDD1	RWDD1	9	6.202871379640575	5.0
1759	1759	APOBEC3H	APOBEC3H	0	6.208063725944708	0.0
1760	1760	CBR3	CBR3	0	1.7937249842838252	0.0
1761	1761	APOC1	APOC1	0	0.729968587628821	0.0
1762	1762	APOE	APOE	0	0.15010805426205465	0.0
1763	1763	CCDC51	CCDC51	0	0.2561899881152238	0.0
1764	1764	APOC2	APOC2	0	-0.0	0.0
1765	1765	APOC4-APOC2	APOC4-APOC2	0	0.30407753893589307	0.0
1766	1766	SLC16A3	SLC16A3	0	-0.0	0.0
1767	1767	CCT5	CCT5	0	0.4874566828392313	0.0
1768	1768	APOC4	APOC4	0	0.4874566828392313	0.0
1769	1769	APOD	APOD	0	3.581626211743441	0.0
1770	1770	SERPINB4	SERPINB4	0	7.292899761277774	0.0
1771	1771	APOH	APOH	0	1.0336050049153345	0.0
1772	1772	PRKCA	PRKCA	0	-0.0	0.0
1773	1773	APOL1	APOL1	0	-0.0	0.0
1774	1774	MYH9	MYH9	0	-0.0	0.0
1775	1775	APOL4	APOL4	0	0.03443739478404726	0.0
1776	1776	APOL3	APOL3	0	-0.0	0.0
1777	1777	RBFOX2	RBFOX2	0	2.6147887576607594	0.0
1778	1778	SCUBE1	SCUBE1	0	-0.0	0.0
1779	1779	APOL5	APOL5	0	-0.0	0.0
1780	1780	APOL6	APOL6	0	-0.0	0.0
1781	1781	BAG6	BAG6	0	0.3329715865820962	0.0
1782	1782	APOM	APOM	0	0.5277852407456406	0.0
1783	1783	CSNK2B	CSNK2B	0	0.4626685324967428	0.0
1784	1784	LY6G5B	LY6G5B	0	0.5055315899179444	0.0
1785	1785	TTBK2	TTBK2	0	0.04070978571410454	0.0
1786	1786	OR6F1	OR6F1	0	0.8607327453187251	0.0
1787	1787	APP	APP	0	-0.0	0.0
1788	1788	GABPA	GABPA	0	-0.0	0.0
1789	1789	MGMT	MGMT	0	-0.0	0.0
1790	1790	LEMD3	LEMD3	0	-0.0	0.0
1791	1791	IPO7	IPO7	0	-0.0	0.0
1792	1792	APPBP2	APPBP2	0	-0.0	0.0
1793	1793	APPL1	APPL1	0	-0.0	0.0
1794	1794	DRAXIN	DRAXIN	0	-0.0	0.0
1795	1795	MMP3	MMP3	0	-0.0	0.0
1796	1796	EOMES	EOMES	0	0.3947118713862772	0.0
1797	1797	APPL2	APPL2	0	0.41982879452789645	0.0
1798	1798	SYT3	SYT3	0	0.5319513010916183	0.0
1799	1799	APRT	APRT	0	-0.0	0.0
1800	1800	GALNS	GALNS	0	-0.0	0.0
1801	1801	ZBTB18	ZBTB18	0	0.17976293277908545	0.0
1802	1802	IL6	IL6	0	-0.0	0.0
1803	1803	APTX	APTX	0	-0.0	0.0
1804	1804	DNAJA1	DNAJA1	0	-0.0	0.0
1805	1805	ZNF254	ZNF254	0	-0.0	0.0
1806	1806	OR3A4P	OR3A4P	0	-0.0	0.0
1807	1807	AQP1	AQP1	0	0.2866834452544385	0.0
1808	1808	GHRHR	GHRHR	0	0.057617628489042796	0.0
1809	1809	AQP10	AQP10	0	-0.0	0.0
1810	1810	ATP8B2	ATP8B2	0	-0.0	0.0
1811	1811	AQP11	AQP11	0	-0.0	0.0
1812	1812	ZNF148	ZNF148	0	-0.0	0.0
1813	1813	AQP2	AQP2	0	-0.0	0.0
1814	1814	AQP3	AQP3	0	1.1184179401214314	0.0
1815	1815	NOL6	NOL6	0	0.9941191872855175	0.0
1816	1816	AQP7	AQP7	0	1.2635644759943037	0.0
1817	1817	AQP4	AQP4	0	0.009827666403619437	0.0
1818	1818	AQP4-AS1	AQP4-AS1	0	-0.0	0.0
1819	1819	AURKAIP1	AURKAIP1	0	-0.0	0.0
1820	1820	CHST9	CHST9	0	-0.0	0.0
1821	1821	AQP5	AQP5	0	-0.0	0.0
1822	1822	AQP8	AQP8	0	-0.0	0.0
1823	1823	LCMT1	LCMT1	8	1.795020676516001	1.0
1824	1824	AQP9	AQP9	0	1.0691995010419375	0.0
1825	1825	ARAP1	ARAP1	0	-0.0	0.0
1826	1826	ARAP1-AS2	ARAP1-AS2	0	0.21702438569679214	0.0
1827	1827	PDE2A	PDE2A	0	1.0405551983788386	0.0
1828	1828	PSMA3	PSMA3	0	-0.0	0.0
1829	1829	ARAP3	ARAP3	0	-0.0	0.0
1830	1830	PCDH1	PCDH1	0	-0.0	0.0
1831	1831	ARC	ARC	0	-0.0	0.0
1832	1832	ARCN1	ARCN1	0	0.20536486141752008	0.0
1833	1833	TACSTD2	TACSTD2	0	-0.0	0.0
1834	1834	IFT46	IFT46	0	0.027461537348216058	0.0
1835	1835	PPP2CA	PPP2CA	0	-0.0	0.0
1836	1836	AREG	AREG	0	0.3132210469814415	0.0
1837	1837	AREGB	AREGB	0	1.9482523553468731	0.0
1838	1838	EREG	EREG	0	0.08203697979657233	0.0
1839	1839	GBE1	GBE1	0	0.539978479994086	0.0
1840	1840	BTC	BTC	0	-0.0	0.0
1841	1841	SFRP5	SFRP5	0	1.9850482676192285	0.0
1842	1842	DBN1	DBN1	0	1.6288341278652831	0.0
1843	1843	AREL1	AREL1	0	-0.0	0.0
1844	1844	ARF1	ARF1	0	-0.0	0.0
1845	1845	PKP2	PKP2	0	-0.0	0.0
1846	1846	IFI6	IFI6	0	-0.0	0.0
1847	1847	WNT3A	WNT3A	0	-0.0	0.0
1848	1848	MAGOH	MAGOH	0	0.4047407201142074	0.0
1849	1849	ARF3	ARF3	0	1.6491388167937353	0.0
1850	1850	WNT10B	WNT10B	0	-0.0	0.0
1851	1851	OR5P2	OR5P2	0	2.6350142810898314	0.0
1852	1852	FKBP11	FKBP11	0	-0.0	0.0
1853	1853	ARF4	ARF4	0	-0.0	0.0
1854	1854	DENND6A	DENND6A	0	-0.0	0.0
1855	1855	MSMO1	MSMO1	0	-0.0	0.0
1856	1856	ARF5	ARF5	0	-0.0	0.0
1857	1857	FSCN3	FSCN3	0	-0.0	0.0
1858	1858	GCC1	GCC1	0	-0.0	0.0
1859	1859	LRRFIP1	LRRFIP1	0	-0.0	0.0
1860	1860	ARF6	ARF6	0	-0.0	0.0
1861	1861	ZBTB21	ZBTB21	0	-0.0	0.0
1862	1862	SQSTM1	SQSTM1	0	-0.0	0.0
1863	1863	PIPOX	PIPOX	0	-0.0	0.0
1864	1864	DPYSL4	DPYSL4	0	-0.0	0.0
1865	1865	ARFGAP1	ARFGAP1	0	-0.0	0.0
1866	1866	COL20A1	COL20A1	0	-0.0	0.0
1867	1867	ARFGAP2	ARFGAP2	0	-0.0	0.0
1868	1868	PACSIN3	PACSIN3	0	-0.0	0.0
1869	1869	ARFGAP3	ARFGAP3	0	-0.0	0.0
1870	1870	PACSIN2	PACSIN2	0	-0.0	0.0
1871	1871	ARFGEF1	ARFGEF1	0	0.2934796695634892	0.0
1872	1872	PTPRS	PTPRS	0	0.07699645594471673	0.0
1873	1873	CSPP1	CSPP1	0	0.7595455173090336	0.0
1874	1874	PPP1R42	PPP1R42	0	1.1379198534712782	0.0
1875	1875	ARFGEF2	ARFGEF2	1	8.224372454385387	8.0
1876	1876	CSE1L	CSE1L	1	10.3919696988482	8.0
1877	1877	STAU1	STAU1	1	9.50334066479919	8.0
1878	1878	FLRT1	FLRT1	0	-0.0	0.0
1879	1879	PREX1	PREX1	0	0.10914753463397092	0.0
1880	1880	ARFIP1	ARFIP1	0	0.09054203546135288	0.0
1881	1881	ARFIP2	ARFIP2	0	-0.0	0.0
1882	1882	TIMM10B	TIMM10B	0	-0.0	0.0
1883	1883	SEMA3C	SEMA3C	0	-0.0	0.0
1884	1884	TRIM3	TRIM3	0	-0.0	0.0
1885	1885	ZGPAT	ZGPAT	0	-0.0	0.0
1886	1886	RTEL1	RTEL1	0	-0.0	0.0
1887	1887	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	0	-0.0	0.0
1888	1888	TNFRSF6B	TNFRSF6B	0	-0.0	0.0
1889	1889	ARG1	ARG1	0	-0.0	0.0
1890	1890	MED23	MED23	0	-0.0	0.0
1891	1891	ENPP3	ENPP3	0	-0.0	0.0
1892	1892	PPL	PPL	0	-0.0	0.0
1893	1893	ARG2	ARG2	0	0.1300774183498661	0.0
1894	1894	RDH11	RDH11	0	-0.0	0.0
1895	1895	RDH12	RDH12	0	1.6288246510122268	0.0
1896	1896	VTI1B	VTI1B	0	1.7628461186248492	0.0
1897	1897	PYDC2	PYDC2	0	0.041688866271453295	0.0
1898	1898	ARHGAP1	ARHGAP1	0	-0.0	0.0
1899	1899	F2	F2	0	-0.0	0.0
1900	1900	ZNF408	ZNF408	0	-0.0	0.0
1901	1901	HSPB3	HSPB3	0	-0.0	0.0
1902	1902	ARL11	ARL11	0	-0.0	0.0
1903	1903	SF3A1	SF3A1	0	-0.0	0.0
1904	1904	LCAT	LCAT	0	-0.0	0.0
1905	1905	ARHGAP10	ARHGAP10	1	9.640506278865441	8.0
1906	1906	NR3C2	NR3C2	1	10.684069863022051	8.0
1907	1907	ZNF649	ZNF649	0	-0.0	0.0
1908	1908	ARHGAP11A	ARHGAP11A	0	-0.0	0.0
1909	1909	VPS51	VPS51	0	-0.0	0.0
1910	1910	ARHGAP11B	ARHGAP11B	0	-0.0	0.0
1911	1911	TUBB	TUBB	0	-0.0	0.0
1912	1912	UBXN6	UBXN6	0	-0.0	0.0
1913	1913	ARHGAP12	ARHGAP12	0	0.13836495713206753	0.0
1914	1914	ARHGAP33	ARHGAP33	0	0.13836495713206753	0.0
1915	1915	ARHGAP15	ARHGAP15	0	7.027572946518751	0.0
1916	1916	WWOX	WWOX	0	3.0375036025273032	0.0
1917	1917	ARHGAP17	ARHGAP17	0	-0.0	0.0
1918	1918	LRRC34	LRRC34	0	-0.0	0.0
1919	1919	GLT1D1	GLT1D1	0	0.0618472089141734	0.0
1920	1920	SLC5A11	SLC5A11	0	0.08279202555011801	0.0
1921	1921	POLR3B	POLR3B	0	0.2738488074336151	0.0
1922	1922	ARHGAP18	ARHGAP18	0	0.7429833484355393	0.0
1923	1923	ATPAF2	ATPAF2	0	1.5364247546600496	0.0
1924	1924	ARHGAP19	ARHGAP19	0	-0.0	0.0
1925	1925	ARHGAP19-SLIT1	ARHGAP19-SLIT1	0	-0.0	0.0
1926	1926	SLIT1	SLIT1	0	-0.0	0.0
1927	1927	KCNJ15	KCNJ15	0	-0.0	0.0
1928	1928	ARHGAP20	ARHGAP20	0	-0.0	0.0
1929	1929	FDX1	FDX1	7	5.228282525015508	2.0
1930	1930	PIK3IP1	PIK3IP1	7	4.271973361621868	2.0
1931	1931	ARHGAP21	ARHGAP21	0	-0.0	0.0
1932	1932	PRTFDC1	PRTFDC1	0	-0.0	0.0
1933	1933	KIAA1217	KIAA1217	0	-0.0	0.0
1934	1934	ARHGAP22	ARHGAP22	0	-0.0	0.0
1935	1935	OR1A2	OR1A2	0	-0.0	0.0
1936	1936	MAPK8	MAPK8	0	-0.0	0.0
1937	1937	ARHGAP23	ARHGAP23	0	-0.0	0.0
1938	1938	SOCS7	SOCS7	0	-0.0	0.0
1939	1939	ARHGAP24	ARHGAP24	0	-0.0	0.0
1940	1940	ARHGAP25	ARHGAP25	0	-0.0	0.0
1941	1941	PROKR1	PROKR1	0	-0.0	0.0
1942	1942	TFPI	TFPI	0	-0.0	0.0
